,UNITID,OPEID,OPEID6,SCH_DEG,MAIN,NUMBRANCH,PREDDEG,HIGHDEG,CONTROL,ST_FIPS,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCUGPROF,CCSIZSET,RELAFFIL,PCIP51,UGDS,UG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_2MOR,UGDS_UNKN,UG_WHITENH,UG_BLACKNH,UG_HISPOLD,PPTUG_EF,CURROPER,NPT4_PRIV,NPT41_PRIV,NPT4_048_PRIV,NPT4_3075_PRIV,NUM4_PRIV,NUM41_PRIV,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,C150_L4,C150_L4_POOLED,POOLYRS,D150_L4,D150_L4_POOLED,POOLYRS200,PCTFLOAN,UG25ABV,CDR2,CDR3,D100_L4,DTRANS_L4,ICLEVEL,UGDS_MEN,UGDS_WOMEN,CDR3_DENOM,CDR2_DENOM
3919,232566,371900,3719,3.0,1,1,3,4,1,51,5,33.0,37.301072999999995,-78.39578900000001,19.0,12.0,14.0,-2.0,0.0757,4400.0,3387.0,0.7777,0.0795,0.0464,0.013000000000000001,0.0034,0.035,0.0355,0.8651,0.0889,0.0171,0.0505,1,,,,,,,23468.0,11580.0,25350.0,6590.0,7687.0,7032.0,1.0,0.2497,,,2.0,,,2.0,0.5388,0.0418,0.027000000000000003,0.039,,,1,0.3418,0.6582,876.0,878.0
3920,232575,865900,8659,1.0,1,1,1,2,1,51,5,41.0,39.036001,-78.267325,2.0,1.0,3.0,-2.0,0.1841,4461.0,3945.0,0.7868,0.059000000000000004,0.0868,0.0173,0.0029,0.0298,0.0076,0.9305,0.0433,0.0099,0.6245,1,,,,,,,11032.0,4199.0,10037.0,3191.0,4951.0,6432.0,0.1574,0.2809,0.3517,0.34002680067001,2.0,580.0,1194.0,2.0,0.10099999999999999,0.2461,0.0,0.175,580.0,580.0,2,0.3676,0.6324,57.0,0.0
3921,232609,372000,3720,3.0,1,1,3,4,2,51,5,13.0,37.397678000000006,-79.18415300000001,19.0,13.0,11.0,61.0,0.1552,2079.0,1748.0,0.7335,0.1135,0.0467,0.0111,0.0053,0.0361,0.0265,0.8747,0.0789,0.0195,0.0414,1,22072.0,18194.0,18275.0,19606.0,392.0,86.0,44236.0,34545.0,34545.0,15745.0,10266.0,7284.0,1.0,0.3352,,,2.0,,,2.0,0.7227,0.0767,0.039,0.036000000000000004,,,1,0.4069,0.5931,681.0,608.0
3922,232618,2175800,21758,1.0,1,1,2,2,2,51,5,13.0,37.4051,-79.17410100000001,10.0,1.0,1.0,-2.0,1.0,151.0,184.0,0.8477,0.1391,0.0066,0.0,0.0,0.0,0.0,0.8370000000000001,0.1522,0.0054,0.8013,1,,,,,,,,,,13515.0,17109.0,6264.0,0.7391,0.4792,,0.5714107142857099,4.0,,28.0,4.0,0.7778,0.5764,0.054000000000000006,0.044000000000000004,,,2,0.0795,0.9205,67.0,73.0
3923,232672,372300,3723,3.0,1,1,3,4,2,51,5,13.0,38.155724,-79.067741,19.0,7.0,10.0,66.0,0.0386,1296.0,1388.0,0.5656,0.25,0.0725,0.0309,0.0039,0.0424,0.0332,0.7809999999999999,0.1506,0.031,0.2747,1,16377.0,14743.0,15764.0,19103.0,185.0,72.0,40203.0,29595.0,29595.0,11499.0,8542.0,6562.0,0.2976,0.5753,,,2.0,,,2.0,0.8001,0.3713,0.033,0.045,,,1,0.0617,0.9383,547.0,532.0
3924,232681,374600,3746,3.0,1,1,3,4,1,51,5,22.0,38.302206,-77.47439200000001,18.0,15.0,14.0,-2.0,0.0,4101.0,4103.0,0.6937,0.0588,0.0727,0.0422,0.0015,0.0473,0.0753,0.8913,0.0436,0.0229,0.1075,1,,,,,,,23371.0,10312.0,23598.0,7402.0,7328.0,7533.0,0.6459999999999999,0.1583,,,2.0,,,2.0,0.4397,0.0899,0.013000000000000001,0.023,,,1,0.3528,0.6472,813.0,802.0
3925,232706,372400,3724,3.0,1,1,3,4,2,51,5,12.0,38.905552,-77.128799,18.0,13.0,10.0,30.0,0.2937,2343.0,2004.0,0.4187,0.1541,0.1583,0.0854,0.0051,0.0376,0.0337,0.4581,0.1512,0.0719,0.0939,1,24796.0,23431.0,22993.0,21919.0,259.0,64.0,41008.0,27470.0,27470.0,19280.0,8835.0,8347.0,0.4134,0.2654,,,2.0,,,2.0,0.5664,0.23,0.027000000000000003,0.036000000000000004,,,1,0.3453,0.6547,967.0,914.0
3926,232724,2111600,21116,1.0,1,1,1,1,3,51,5,32.0,36.578154999999995,-79.40541400000001,-2.0,-2.0,-2.0,-2.0,1.0,7.0,66.0,0.8571,0.1429,0.0,0.0,0.0,0.0,0.0,0.7576,0.2424,0.0,0.0,1,,,,,,,,,,11263.0,28914.0,4045.0,,0.3913,,,,,,,0.3478,0.3478,0.0,0.043,,,2,0.1429,0.8571,93.0,30.0
3927,232788,962900,9629,1.0,1,1,1,2,1,51,5,32.0,36.855115999999995,-82.758482,5.0,2.0,2.0,-2.0,0.4599,1721.0,2741.0,0.9553,0.018000000000000002,0.0093,0.0023,0.0023,0.0105,0.0017,0.9803,0.0124,0.0015,0.3771,1,,,,,,,9820.0,3336.0,8006.0,1501.0,5656.0,5956.0,0.344,0.4579,0.3492,0.32039766990290997,2.0,504.0,1030.0,2.0,0.0,0.2804,0.0,,504.0,504.0,2,0.3649,0.6351,,1.0
3928,232797,372600,3726,2.0,1,6,2,4,3,51,5,22.0,37.299714,-80.023597,23.0,5.0,6.0,-2.0,0.5876,1279.0,2455.0,0.5074,0.2877,0.0281,0.0031,0.0008,0.0172,0.1509,0.6098,0.2363,0.0057,0.5989,1,18480.0,18288.0,18480.0,20555.0,71.0,65.0,24119.0,11550.0,11550.0,9301.0,5174.0,3449.0,,0.8276,,,2.0,,,4.0,0.7748,0.7716,0.049,0.10099999999999999,,,1,0.226,0.774,3710.0,3622.0
3929,232867,522300,5223,2.0,1,1,2,2,1,51,5,31.0,37.105229,-80.696055,3.0,2.0,3.0,-2.0,0.2089,2824.0,3692.0,0.8477,0.068,0.0237,0.0117,0.0025,0.0227,0.0064,0.9347,0.0276,0.0087,0.4419,1,,,,,,,10480.0,3325.0,7995.0,3254.0,4923.0,7047.0,0.2727,0.3199,0.1871,0.21569841089670003,2.0,417.0,881.0,2.0,0.1545,0.2633,0.128,0.19399999999999998,417.0,417.0,2,0.4915,0.5085,612.0,577.0
3930,232885,3106500,31065,3.0,1,1,3,3,2,51,5,21.0,36.777001,-76.242722,26.0,7.0,6.0,-2.0,1.0,367.0,71.0,0.7248,0.1144,0.0109,0.0926,0.0027,0.0327,0.0109,0.6901,0.1549,0.0141,0.3842,1,,,,,,,,,,7730.0,11563.0,7104.0,0.5385,0.188,,,2.0,,,,0.455,0.7139,0.027000000000000003,0.027999999999999997,,,1,0.0681,0.9319,138.0,183.0
3931,232919,2320900,23209,1.0,1,1,1,1,3,51,5,12.0,36.872864,-76.219925,-2.0,-2.0,-2.0,-2.0,0.0,301.0,51.0,0.2492,0.6412,0.0399,0.0133,0.0,0.0498,0.0066,0.1961,0.7647,0.0392,0.2625,1,22368.0,21521.0,21669.0,23619.0,73.0,48.0,26795.0,15401.0,15401.0,12255.0,1509.0,,,0.6,0.9818,0.93635,2.0,55.0,110.0,2.0,0.6677,0.6903,0.28,0.10800000000000001,55.0,55.0,3,0.897,0.10300000000000001,359.0,374.0
3932,232937,376500,3765,3.0,1,1,3,4,1,51,5,12.0,36.848262,-76.26393,19.0,11.0,13.0,-2.0,0.1922,5284.0,5890.0,0.0507,0.8336,0.0303,0.0055,0.0021,0.0348,0.0377,0.0603,0.9039,0.0127,0.1662,1,,,,,,,19299.0,7552.0,20236.0,4527.0,7830.0,7599.0,1.0,0.6139,,,2.0,,,2.0,0.8037,0.2745,0.171,0.14300000000000002,,,1,0.3598,0.6402,2209.0,1960.0
3933,232946,372700,3727,2.0,1,1,2,2,1,51,5,21.0,38.834039000000004,-77.23667900000001,2.0,1.0,5.0,-2.0,0.0804,43869.0,37073.0,0.3577,0.1905,0.2134,0.1456,0.0027,0.0361,0.0206,0.573,0.1517,0.0981,0.584,1,,,,,,,13481.0,3882.0,8616.0,4089.0,4483.0,7604.0,0.2586,0.2631,0.23,0.22898019098143,2.0,4848.0,9425.0,2.0,0.1748,0.3771,0.10300000000000001,0.12,4848.0,4848.0,2,0.4857,0.5143,3972.0,3092.0
3934,232982,372800,3728,3.0,1,1,3,4,1,51,5,12.0,36.884919000000004,-76.309653,16.0,9.0,15.0,-2.0,0.1843,19842.0,12786.0,0.5004,0.2691,0.0693,0.0437,0.0041,0.0591,0.0364,0.6427,0.2284,0.0267,0.2332,1,,,,,,,20966.0,8970.0,25140.0,6401.0,8498.0,8556.0,0.9592,0.35,,,2.0,,,2.0,0.5588,0.2658,0.055999999999999994,0.051,,,1,0.4583,0.5417,5212.0,4404.0
3935,233019,375100,3751,2.0,1,1,2,2,1,51,5,41.0,36.7379,-79.87113599999999,3.0,2.0,2.0,-2.0,0.1723,2001.0,2936.0,0.6837,0.2434,0.046,0.002,0.0025,0.0185,0.0015,0.7582,0.2251,0.0031,0.4298,1,,,,,,,10493.0,4163.0,10003.0,1871.0,4969.0,5951.0,0.2865,0.4692,0.2874,0.29020418250950003,2.0,414.0,789.0,2.0,0.0,0.2943,0.0,,414.0,414.0,2,0.4008,0.5992,,0.0
3936,233037,915900,9159,2.0,1,1,1,2,1,51,5,32.0,36.674535,-76.937572,3.0,1.0,2.0,-2.0,0.2458,802.0,1540.0,0.49,0.4314,0.0324,0.005,0.0087,0.0274,0.005,0.5916,0.3922,0.0071,0.5349,1,,,,,,,11088.0,4145.0,9983.0,1848.0,6838.0,5955.0,0.1892,0.4411,0.1429,0.19378685121107,2.0,140.0,289.0,2.0,0.0,0.3534,0.0,,140.0,140.0,2,0.2369,0.7631,,0.0
3937,233082,1274400,12744,2.0,1,1,2,2,3,51,5,21.0,37.26768,-77.400021,10.0,1.0,1.0,-2.0,1.0,123.0,26.0,0.6504,0.1138,0.0325,0.0,0.0,0.0,0.187,0.5,0.4615,0.0385,0.9106,1,,,,,,,,5800.0,5800.0,9073.0,21467.0,7103.0,1.0,0.3968,,,,,,,0.873,0.6984,0.075,0.059000000000000004,,,2,0.1057,0.8943,67.0,66.0
3938,233091,499200,4992,1.0,1,7,2,2,3,51,5,13.0,37.375746,-79.226263,9.0,3.0,1.0,-2.0,0.8188,409.0,181.0,0.5281,0.4059,0.0244,0.0073,0.0,0.0244,0.0098,0.4586,0.5414,0.0,0.3447,1,16846.0,16846.0,16846.0,,83.0,83.0,21442.0,9788.0,9788.0,12579.0,2902.0,3284.0,0.2558,0.875,0.4808,0.50604819277108,2.0,52.0,83.0,2.0,0.8838,0.4788,0.152,0.19899999999999998,52.0,52.0,2,0.1932,0.8068,2701.0,1567.0
3939,233116,992800,9928,2.0,1,1,2,2,1,51,5,23.0,38.006902000000004,-78.48371,3.0,1.0,3.0,-2.0,0.2331,3561.0,4277.0,0.6757,0.1601,0.057,0.0354,0.0034,0.0449,0.0132,0.8190000000000001,0.1307,0.0133,0.7004,1,,,,,,,10998.0,4235.0,10073.0,2981.0,4656.0,6431.0,0.2727,0.2758,0.1908,0.23291780366056,2.0,283.0,601.0,2.0,0.1172,0.33299999999999996,0.113,0.171,283.0,283.0,2,0.4181,0.5819,420.0,292.0
3940,233277,373200,3732,3.0,1,1,3,4,1,51,5,13.0,37.136914000000004,-80.54973100000001,18.0,13.0,13.0,-2.0,0.0682,8843.0,7622.0,0.7402,0.1195,0.0547,0.0145,0.0027,0.0477,0.0116,0.8874,0.0668,0.0133,0.0404,1,,,,,,,20582.0,9360.0,22046.0,5943.0,7905.0,7820.0,0.6715,0.2896,,,2.0,,,2.0,0.599,0.0588,0.03,0.042,,,1,0.4416,0.5584,2180.0,1918.0
3941,233286,1159600,11596,1.0,1,1,1,1,3,51,5,13.0,37.36503,-79.178601,-2.0,-2.0,-2.0,-2.0,0.0,82.0,19.0,0.5976,0.3293,0.061,0.0,0.0,0.0,0.0,0.9474,0.0526,0.0,0.0,1,13876.0,11895.0,13381.0,16473.0,89.0,51.0,,,,11086.0,3980.0,,,0.752,0.6154,0.59561176470588,2.0,78.0,136.0,2.0,0.9440000000000001,0.2875,0.138,0.225,78.0,78.0,3,0.0488,0.9512,31.0,36.0
3942,233295,373300,3733,3.0,1,1,3,3,2,51,5,21.0,37.749654,-77.47225300000001,21.0,12.0,11.0,71.0,0.0,1377.0,1171.0,0.7712,0.0871,0.0428,0.0196,0.0029,0.0399,0.0182,0.9086,0.0512,0.0068,0.0138,1,25182.0,19645.0,20113.0,22913.0,266.0,41.0,47262.0,36340.0,36340.0,16253.0,9850.0,7760.0,0.6519,0.2488,,,2.0,,,2.0,0.7040000000000001,0.0061,0.065,0.057,,,1,0.4568,0.5432,333.0,261.0
3943,233301,373400,3734,3.0,1,1,3,4,2,51,5,13.0,37.437428999999995,-79.17079,21.0,12.0,8.0,71.0,0.0,658.0,741.0,0.6733,0.1079,0.0471,0.0304,0.0061,0.0334,0.0,0.7490000000000001,0.0675,0.0351,0.0076,1,20456.0,17075.0,17000.0,17359.0,187.0,32.0,46060.0,34110.0,34110.0,11900.0,14248.0,7688.0,1.0,0.2932,,,2.0,,,2.0,0.7759,0.0211,0.04,0.061,,,1,0.3571,0.6429,147.0,150.0
3944,233310,916000,9160,1.0,1,1,1,2,1,51,5,42.0,37.564433,-76.623915,3.0,1.0,2.0,-2.0,0.2328,1650.0,1774.0,0.6594,0.2424,0.0394,0.0079,0.0048,0.0303,0.0133,0.7818,0.2012,0.0085,0.6655,1,,,,,,,10281.0,3401.0,8071.0,2863.0,5889.0,6055.0,0.1776,0.2436,0.2917,0.30375559502664,2.0,264.0,563.0,2.0,0.0,0.2025,0.0,,264.0,264.0,2,0.3079,0.6921,,0.0
3945,233329,2342700,23427,1.0,1,3,1,2,3,51,5,12.0,36.84706,-76.18583000000001,10.0,4.0,1.0,-2.0,1.0,315.0,,0.1905,0.7524,0.0222,0.0095,0.0032,0.0063,0.0063,,,,0.0,1,34661.0,34055.0,34512.0,38847.0,87.0,76.0,38847.0,18342.0,18342.0,8188.0,5228.0,5028.0,0.439,0.2612,0.5532,0.58036720257234,2.0,282.0,622.0,2.0,0.299,0.5086,0.079,0.113,282.0,282.0,2,0.1429,0.8571,1043.0,1003.0
3946,233338,370700,3707,2.0,1,1,2,2,1,51,5,41.0,37.149331,-77.414211,13.0,3.0,2.0,-2.0,0.0,1056.0,1267.0,0.4413,0.4394,0.0227,0.0161,0.0057,0.0426,0.0322,0.7324,0.2005,0.0237,0.1411,1,,,,,,,14261.0,5058.0,15016.0,1999.0,5695.0,5961.0,1.0,0.3347,0.2988,0.27581797752808,2.0,492.0,979.0,2.0,0.2808,0.077,0.099,0.136,492.0,492.0,2,0.3485,0.6515,213.0,202.0
3947,233356,1004300,10043,3.0,1,1,3,3,2,51,5,21.0,37.646876,-77.43319100000001,26.0,5.0,6.0,30.0,1.0,489.0,98.0,0.7403,0.1084,0.0327,0.0389,0.0041,0.0307,0.0429,0.8673,0.102,0.0102,0.5112,1,18593.0,,,,2.0,0.0,18593.0,4871.0,4871.0,5813.0,5783.0,7447.0,1.0,0.2347,,,4.0,,,,0.8411,0.6225,0.01,0.009000000000000001,,,1,0.0757,0.9243,101.0,100.0
3948,233374,374400,3744,3.0,1,1,3,4,2,51,5,12.0,37.577625,-77.538702,21.0,14.0,14.0,-2.0,0.0092,3223.0,3652.0,0.5901,0.0782,0.0729,0.0624,0.0028,0.0375,0.0745,0.8672,0.063,0.013999999999999999,0.0807,1,24859.0,10742.0,10765.0,13058.0,326.0,51.0,57535.0,46680.0,46680.0,23844.0,16287.0,11413.0,0.6634,0.1916,,,2.0,,,2.0,0.3969,0.0703,0.012,0.015,,,1,0.4691,0.5309,778.0,698.0
3949,233408,2140000,21400,1.0,1,1,1,2,2,51,5,12.0,37.035234,-76.456345,10.0,4.0,1.0,-2.0,1.0,270.0,137.0,0.7259,0.1444,0.0333,0.0296,0.0037,0.0556,0.0074,0.7445,0.146,0.0219,0.0926,1,,,,,,,,,,9945.0,9307.0,5256.0,0.7368,0.4795,1.0,0.75677162162162,4.0,7.0,74.0,2.0,0.7179,0.5344,0.013999999999999999,0.037000000000000005,7.0,7.0,2,0.1037,0.8963,159.0,136.0
3950,233426,373600,3736,3.0,1,1,3,3,2,51,5,22.0,37.296859999999995,-80.056433,21.0,12.0,11.0,39.0,0.0198,1986.0,1677.0,0.8263,0.0554,0.0378,0.0151,0.003,0.0418,0.0,0.9231,0.0322,0.0143,0.0166,1,27088.0,22465.0,22530.0,24268.0,404.0,48.0,50487.0,38177.0,38177.0,15858.0,9685.0,7355.0,0.7626,0.2499,,,2.0,,,2.0,0.6994,0.033,0.025,0.046,,,1,0.4068,0.5932,456.0,471.0
3951,233480,2358500,23585,1.0,1,1,1,1,2,51,5,21.0,37.646799,-77.433133,-2.0,-2.0,-2.0,30.0,1.0,25.0,,0.88,0.08,0.0,0.0,0.0,0.04,0.0,,,,0.0,1,,,,,,,,,,9179.0,36226.0,,,0.1034,,,,,,,0.7241,0.8214,0.071,0.076,,,2,0.12,0.88,26.0,12.0
3952,233541,373700,3737,3.0,1,1,3,4,2,51,5,13.0,39.166058,-78.158376,17.0,13.0,13.0,71.0,0.3412,1875.0,1339.0,0.6512,0.14400000000000002,0.055999999999999994,0.0347,0.0219,0.0,0.0331,0.7984,0.0956,0.0239,0.0277,1,27360.0,24129.0,24668.0,26682.0,331.0,64.0,42847.0,30188.0,30188.0,16211.0,9066.0,7275.0,0.5734,0.2223,,,2.0,,,2.0,0.6791,0.1219,0.049,0.048,,,1,0.4368,0.5632,885.0,794.0
3953,233611,373800,3738,3.0,1,1,3,3,2,51,5,32.0,37.740669,-79.350296,21.0,13.0,8.0,-2.0,0.0,703.0,,0.7838,0.0413,0.0626,0.0142,0.0071,0.0526,0.0114,,,,0.0299,1,19985.0,17282.0,17476.0,18410.0,115.0,23.0,30009.0,14600.0,14600.0,11504.0,6590.0,5642.0,1.0,0.5325,,,2.0,,,2.0,0.6112,0.1193,0.066,0.061,,,1,0.4936,0.5064,276.0,284.0
3954,233639,866100,8661,1.0,1,1,1,2,1,51,5,42.0,36.839073,-77.917964,6.0,1.0,3.0,-2.0,0.299,2668.0,3755.0,0.5034,0.4468,0.0202,0.0034,0.0034,0.0169,0.0041,0.6197,0.3694,0.0037,0.5731,1,,,,,,,12470.0,4155.0,9993.0,2100.0,5892.0,6300.0,0.2895,0.3593,0.3471,0.34898087774294007,2.0,507.0,957.0,2.0,0.0,0.2609,0.0,,507.0,507.0,2,0.3025,0.6975,,0.0
3955,233648,726000,7260,2.0,1,1,1,2,1,51,5,41.0,37.006196,-81.79668199999999,2.0,2.0,2.0,-2.0,0.2266,1758.0,3819.0,0.9619,0.0114,0.0057,0.0057,0.0051,0.0091,0.0,0.9759,0.0113,0.0018,0.3481,1,,,,,,,12136.0,3312.0,7982.0,1714.0,5429.0,6253.0,0.3226,0.4433,0.3487,0.33251254437869,2.0,433.0,845.0,2.0,0.0,0.2753,0.0,,433.0,433.0,2,0.3845,0.6155,,0.0
3956,233657,3096500,30965,1.0,1,1,1,1,3,51,5,21.0,38.831881,-77.196365,-2.0,-2.0,-2.0,-2.0,0.0,57.0,86.0,0.4737,0.2105,0.1053,0.193,0.0,0.0,0.0175,0.0698,0.1279,0.09300000000000001,0.2281,0,11031.0,10126.0,10489.0,12198.0,71.0,40.0,,,,4593.0,4856.0,,,1.0,0.7391,0.73909999999999,2.0,46.0,92.0,2.0,0.88,0.8228,0.136,0.237,46.0,46.0,3,0.0351,0.9649,59.0,66.0
3957,233666,953500,9535,1.0,1,1,1,1,3,51,5,13.0,38.149493,-79.07061800000001,-2.0,-2.0,-2.0,-2.0,0.0,28.0,21.0,0.8929,0.1071,0.0,0.0,0.0,0.0,0.0,0.9048,0.0952,0.0,0.4286,1,11855.0,11501.0,11538.0,12025.0,28.0,20.0,,,,11634.0,2854.0,,,0.6667,0.6333,0.5540405405405401,2.0,30.0,74.0,2.0,0.5641,0.2813,0.1,0.25,30.0,30.0,3,0.0,1.0,32.0,30.0
3958,233684,145901,1459,3.0,0,80,3,4,3,51,5,12.0,38.8909,-77.085101,18.0,5.0,12.0,-2.0,0.0,4448.0,1244.0,0.3325,0.42,0.0955,0.051,0.0054,0.0313,0.0441,0.2757,0.2789,0.0603,0.7214,1,29616.0,29601.0,29405.0,29645.0,20.0,13.0,32064.0,12975.0,12975.0,17019.0,2151.0,4991.0,0.1242,0.2993,,,2.0,,,2.0,0.4036,0.8871,0.105,0.11599999999999999,,,1,0.4611,0.5389,27802.0,25801.0
3959,233718,374200,3742,3.0,1,1,3,4,2,51,5,22.0,37.556317,-79.079735,21.0,12.0,8.0,-2.0,0.0,561.0,749.0,0.7077,0.1105,0.0695,0.0214,0.016,0.0392,0.016,0.8745,0.036000000000000004,0.0334,0.0089,1,23355.0,19346.0,20433.0,22200.0,132.0,29.0,48896.0,34935.0,34935.0,14994.0,21942.0,7157.0,0.7731,0.2546,,,2.0,,,2.0,0.5405,0.0284,0.039,0.047,,,1,0.0,1.0,148.0,126.0
3960,233754,687100,6871,2.0,1,1,2,2,1,51,5,12.0,37.063654,-76.418615,2.0,1.0,4.0,-2.0,0.1195,8921.0,7379.0,0.45299999999999996,0.3893,0.0624,0.026000000000000002,0.0044,0.0512,0.0089,0.5896,0.3364,0.0289,0.6439,1,,,,,,,11208.0,4169.0,10007.0,2952.0,3686.0,7027.0,0.1923,0.4093,0.1585,0.15793268912202998,2.0,877.0,1811.0,2.0,0.2311,0.4301,0.131,0.124,877.0,877.0,2,0.391,0.609,1497.0,1179.0
3961,233772,371200,3712,2.0,1,1,2,2,1,51,5,12.0,36.850635,-76.28966899999999,2.0,1.0,5.0,-2.0,0.1139,24631.0,20184.0,0.4598,0.3546,0.0749,0.0393,0.0055,0.0465,0.0083,0.6295,0.2726,0.0303,0.5861,1,,,,,,,10930.0,3944.0,8614.0,2423.0,4352.0,6558.0,0.2324,0.446,0.1315,0.13715317368724,2.0,3611.0,6932.0,2.0,0.2539,0.4768,0.114,0.132,3611.0,3611.0,2,0.4082,0.5918,4816.0,3985.0
3962,233842,374300,3743,3.0,1,2,4,4,2,51,5,12.0,37.578934999999994,-77.44931700000001,24.0,0.0,18.0,66.0,,,,,,,,,,,,,,,1,,,,,,,,,,1737.0,33533.0,7781.0,0.6341,,,,,,,,,,0.025,0.0,,,1,,,41.0,39.0
3963,233897,374700,3747,3.0,1,1,3,3,1,51,5,32.0,36.971468,-82.558728,21.0,11.0,10.0,-2.0,0.0794,1477.0,1447.0,0.7847,0.1144,0.019,0.0088,0.0034,0.0034,0.0664,0.9302,0.0435,0.0055,0.0582,1,,,,,,,20095.0,8868.0,24329.0,6069.0,8272.0,6844.0,0.4785,0.3841,,,2.0,,,2.0,0.4203,0.3937,0.095,0.102,,,1,0.4949,0.5051,420.0,357.0
3964,233903,709900,7099,1.0,1,1,1,2,1,51,5,23.0,36.699275,-82.001304,2.0,2.0,2.0,-2.0,0.2288,1703.0,2254.0,0.9207,0.0346,0.0147,0.0065,0.0023,0.0182,0.0018,0.972,0.0191,0.0031,0.4134,1,,,,,,,10842.0,4170.0,10008.0,1751.0,4943.0,6160.0,0.3287,0.4404,0.2355,0.24053027027027,2.0,344.0,740.0,2.0,0.0,0.2963,0.0,,344.0,344.0,2,0.41100000000000003,0.589,,0.0
3965,233921,375400,3754,3.0,1,1,3,4,1,51,5,13.0,37.228572,-80.423229,15.0,14.0,16.0,-2.0,0.0,24191.0,21428.0,0.6967,0.036000000000000004,0.053,0.0919,0.0015,0.0429,0.0315,0.8533,0.0434,0.0183,0.0222,1,,,,,,,26165.0,12017.0,28048.0,12124.0,11178.0,10189.0,0.9818,0.1737,,,2.0,,,2.0,0.4222,0.0276,0.026000000000000002,0.021,,,1,0.5812,0.4188,4541.0,4214.0
3966,233949,376000,3760,2.0,1,1,2,2,1,51,5,13.0,37.245647999999996,-79.97313299999999,3.0,1.0,3.0,-2.0,0.1955,5264.0,7307.0,0.7479,0.1476,0.0327,0.0272,0.003,0.0312,0.0057,0.8663,0.0981,0.0085,0.5386,1,,,,,,,11025.0,4174.0,9624.0,2752.0,4678.0,6328.0,0.257,0.3314,0.23399999999999999,0.22830143454871,2.0,782.0,1673.0,2.0,0.1505,0.3089,0.128,0.172,782.0,782.0,2,0.4373,0.5627,796.0,745.0
3967,234030,373500,3735,3.0,1,1,3,4,1,51,5,12.0,37.547631,-77.453597,15.0,13.0,16.0,-2.0,0.0714,22280.0,16505.0,0.5095,0.1796,0.0788,0.1257,0.0029,0.0513,0.0177,0.611,0.2145,0.0232,0.1164,1,,,,,,,27494.0,12398.0,30459.0,9971.0,12722.0,8288.0,0.6768,0.2856,,,2.0,,,2.0,0.5099,0.1501,0.047,0.045,,,1,0.4325,0.5675,6275.0,5830.0
3968,234076,374500,3745,3.0,1,1,3,4,1,51,5,23.0,38.037796,-78.505153,15.0,14.0,16.0,-2.0,0.0347,15515.0,13712.0,0.6117,0.0619,0.0609,0.1227,0.001,0.0455,0.046,0.6955,0.0932,0.0229,0.0371,1,,,,,,,26063.0,13208.0,42394.0,18767.0,16988.0,12867.0,0.937,0.1256,,,2.0,,,2.0,0.2506,0.0566,0.015,0.017,,,1,0.4508,0.5492,2743.0,2503.0
3969,234085,375300,3753,3.0,1,1,3,3,1,51,5,32.0,37.790644,-79.435737,21.0,14.0,11.0,-2.0,0.0,1700.0,1300.0,0.8141,0.0506,0.0482,0.0441,0.0035,0.0165,0.0006,0.8454,0.0562,0.0277,0.0,1,,,,,,,25642.0,15518.0,37574.0,12567.0,12896.0,7655.0,0.9848,0.1463,,,2.0,,,2.0,0.4579,0.0024,0.045,0.024,,,1,0.8894,0.1106,242.0,197.0
3970,234119,953700,9537,1.0,1,1,1,1,3,51,5,12.0,37.025306,-76.346427,-2.0,-2.0,-2.0,-2.0,0.0,87.0,95.0,0.1264,0.8621,0.0,0.0,0.0,0.0115,0.0,0.1684,0.8,0.0,0.5172,1,9279.0,9094.0,9201.0,11165.0,56.0,51.0,,,,3916.0,1852.0,,,0.7692,0.8158,0.78205641025641,2.0,38.0,78.0,2.0,0.0,0.5618,0.0,,38.0,38.0,3,0.2874,0.7126,,0.0
3971,234137,376200,3762,2.0,1,1,2,4,2,51,5,13.0,37.395134999999996,-79.15151800000001,24.0,5.0,7.0,54.0,0.0,251.0,,0.012,0.9801,0.008,0.0,0.0,0.0,0.0,,,,0.4661,1,15872.0,13710.0,13460.0,16360.0,88.0,34.0,22541.0,7880.0,7880.0,7032.0,7416.0,4525.0,1.0,0.8029999999999999,,,2.0,,,4.0,0.9153,0.5132,0.156,0.27,,,1,0.5378,0.4622,200.0,96.0
3972,234155,376400,3764,3.0,1,1,3,4,1,51,5,21.0,37.236453000000004,-77.419886,19.0,11.0,14.0,-2.0,0.0038,4481.0,3473.0,0.0268,0.8549,0.0208,0.0045,0.0027,0.0,0.0895,0.0251,0.9534,0.0089,0.0449,1,,,,,,,20767.0,8002.0,17838.0,5481.0,8139.0,7362.0,0.6532,0.7067,,,2.0,,,2.0,0.8366,0.0915,0.105,0.151,,,1,0.401,0.599,1859.0,1617.0
